id,id_client,id_product,qtd,total,sale_date,mean_quote,product_name,category,start_date,usd_price
1724,23,130,11,43305.75,2023-04-10,5.15,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2021-03-22,749.89
2881,18,133,11,20820.0,2023-04-10,5.15,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
1788,1,134,8,37741.0,2023-04-10,5.15,Âncora Delta Storm Vox,ancoragem,2022-12-05,899.33
6590,2,134,2,9435.0,2023-04-10,5.15,Âncora Delta Storm Vox,ancoragem,2022-12-05,899.33
4480,7,142,4,3306.0,2023-04-10,5.15,Âncora Danforth Vector Evo,ancoragem,2022-11-09,160.09
2499,12,143,13,57674.0,2023-04-10,5.15,Âncora Delta Hydra Kraken Velocity,ancoragem,2021-08-25,845.69
1522,15,1,2,66245.0,2023-04-11,4.89,Transponder AIS Maré Magnum,eletrônicos,2023-02-28,6360.91
552,48,11,15,516305.05,2023-04-11,4.89,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-03-15,6839.44
2563,46,12,9,23309.2,2023-04-11,4.89,GPS AIS Drift Flux Vox,eletrônicos,2022-06-20,527.97
8754,20,28,13,185361.0,2023-04-11,4.89,Piloto Automático AIS Core,eletrônicos,2023-03-14,2723.39
5992,42,36,3,67804.0,2023-04-11,4.89,Radar Lowrance Aqua Pulse,eletrônicos,2022-09-26,4221.25
8826,35,46,8,37876.5,2023-04-11,4.89,Sonda AIS Magnum Boost,eletrônicos,2022-12-02,959.01
9846,4,49,14,176415.0,2023-04-11,4.89,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
6425,43,54,4,486139.0,2023-04-11,4.89,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-08-06,23191.9
4631,46,67,3,257367.0,2023-04-11,4.89,Motor de Popa Yamaha Mako 108HP,propulsão,2022-06-17,16720.73
8837,11,119,1,3093.2,2023-04-11,4.89,Âncora Bruce Aqua,ancoragem,2022-12-08,625.1
9893,31,120,7,20777.45,2023-04-11,4.89,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2022-10-26,586.85
1022,6,124,13,46558.55,2023-04-11,4.89,Corrente Delta Axis,ancoragem,2023-02-27,725.63
4802,37,125,14,45247.55,2023-04-11,4.89,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27
4013,38,128,8,35345.7,2023-04-11,4.89,Boia de Arqueamento Bruce Marlin Hydra,ancoragem,2022-07-22,853.09
1798,25,138,7,29281.0,2023-04-11,4.89,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2022-02-22,826.61
446,13,139,4,5700.0,2023-04-11,4.89,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89
6365,32,17,4,53347.25,2023-04-12,4.91,Rádio AIS Oceanic Pulse,eletrônicos,2022-12-26,2706.74
5453,3,53,12,611895.0,2023-04-12,4.91,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2023-01-02,10045.86
9916,17,89,9,672696.9,2023-04-12,4.91,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2022-11-11,14832.32
7020,37,98,5,396806.0,2023-04-12,4.91,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2022-10-03,15262.93
5036,36,119,2,6186.4,2023-04-12,4.91,Âncora Bruce Aqua,ancoragem,2022-12-08,625.1
3893,11,134,9,42458.0,2023-04-12,4.91,Âncora Delta Storm Vox,ancoragem,2022-12-05,899.33
491,33,138,6,23843.1,2023-04-12,4.91,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2022-02-22,826.61
103,36,146,5,2356.0,2023-04-12,4.91,Corrente Delta Vox Ion,ancoragem,2022-05-04,99.02
2836,28,149,5,5527.1,2023-04-12,4.91,Cabo de Nylon Bruce Core,ancoragem,2023-02-14,225.94
9947,13,26,12,207398.0,2023-04-13,4.91,Piloto Automático Furuno Core Boost Flux,eletrônicos,2022-03-14,3412.88
3651,32,44,6,64841.0,2023-04-13,4.91,GPS Simrad Zen Hydra Peak,eletrônicos,2022-01-17,1963.02
9313,33,59,7,610163.0,2023-04-13,4.91,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2021-08-10,16694.98
3635,46,61,13,364242.0,2023-04-13,4.91,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
2485,26,69,11,473019.25,2023-04-13,4.91,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2020-04-03,8542.02
2308,9,71,2,260348.0,2023-04-13,4.91,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-04-04,25647.03
5182,12,85,3,109949.2,2023-04-13,4.91,Motor de Popa Parsun Impulse 162HP,propulsão,2022-12-23,7499.89
9002,23,93,5,477265.75,2023-04-13,4.91,Motor Elétrico Yamaha Flow 204HP,propulsão,2022-08-18,19409.47
6918,1,103,13,23259.0,2023-04-13,4.91,Âncora Delta Swift,ancoragem,2022-09-19,341.7
7701,5,108,6,19069.35,2023-04-13,4.91,Boia de Arqueamento Bruce Titan,ancoragem,2022-06-14,653.47
6394,37,129,10,32662.0,2023-04-13,4.91,Corrente Delta Boost,ancoragem,2022-07-14,598.62
9276,33,129,11,35928.0,2023-04-13,4.91,Corrente Delta Boost,ancoragem,2022-07-14,598.62
6742,32,130,11,43305.75,2023-04-13,4.91,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2021-03-22,749.89
4189,9,2,3,41994.0,2023-04-14,4.95,Transponder Furuno Marlin,eletrônicos,2022-07-06,2577.22
965,39,22,7,262361.5,2023-04-14,4.95,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
7493,27,37,7,42474.0,2023-04-14,4.95,GPS Lowrance Evo Storm Drift,eletrônicos,2023-03-09,1181.71
2470,47,44,7,75648.0,2023-04-14,4.95,GPS Simrad Zen Hydra Peak,eletrônicos,2022-01-17,1963.02
929,11,84,1,43424.0,2023-04-14,4.95,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-04-11,8663.64
3682,10,92,8,675291.35,2023-04-14,4.95,Motor Elétrico Yamaha Nautic Kraken 133HP,propulsão,2022-12-12,16745.97
3081,14,99,7,713323.65,2023-04-14,4.95,Motor Elétrico Honda Flux Ultra 273HP,propulsão,2021-07-02,21330.89
9021,44,101,12,5282.95,2023-04-14,4.95,Cabo de Nylon Delta Vortex,ancoragem,2022-10-18,87.95
8482,33,104,9,33417.0,2023-04-14,4.95,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
2754,1,121,2,7019.55,2023-04-14,4.95,Âncora Danforth Oceanic Helix Flux,ancoragem,2021-08-31,718.35
4015,16,121,13,48026.0,2023-04-14,4.95,Âncora Danforth Oceanic Helix Flux,ancoragem,2021-08-31,718.35
3459,33,124,3,11310.0,2023-04-14,4.95,Corrente Delta Axis,ancoragem,2023-02-27,725.63
8497,4,125,7,22623.3,2023-04-14,4.95,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27
6906,25,129,9,29396.0,2023-04-14,4.95,Corrente Delta Boost,ancoragem,2022-07-14,598.62
6253,20,150,10,16457.0,2023-04-14,4.95,Cabo de Nylon Danforth Magnum Vox,ancoragem,2022-08-09,321.31
762,13,3,11,94302.7,2023-04-15,4.95,Radar Furuno Pulse Leviathan,eletrônicos,2022-06-21,1753.77
8631,34,4,1,3382.0,2023-04-15,4.95,Rádio AIS Hydro Tidal Zen,eletrônicos,2022-09-21,654.31
7866,47,11,14,507247.0,2023-04-15,4.95,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-03-15,6839.44
8389,44,39,9,253360.25,2023-04-15,4.95,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
9280,41,41,13,130910.0,2023-04-15,4.95,GPS Simrad Flow Pulse,eletrônicos,2023-01-06,2005.71
1383,8,65,13,332250.0,2023-04-15,4.95,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2022-06-13,5008.66
9144,15,72,9,852132.9,2023-04-15,4.95,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
4190,32,94,9,348420.1,2023-04-15,4.95,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
27,23,97,4,541340.0,2023-04-15,4.95,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
6134,6,111,14,59993.0,2023-04-15,4.95,Boia de Arqueamento Danforth Aero Dash,ancoragem,2022-07-28,821.82
7946,24,132,4,5939.4,2023-04-15,4.95,Corrente Bruce Nautic Evo,ancoragem,2020-08-20,276.61
9324,13,136,15,28121.9,2023-04-15,4.95,Cabo de Nylon Bruce Flux Hydro,ancoragem,2018-11-01,533.84
7641,22,20,1,29291.35,2023-04-16,4.95,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
5668,9,25,7,84885.0,2023-04-16,4.95,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2022-03-04,2389.36
2098,33,31,2,16566.0,2023-04-16,4.95,Transponder Furuno Pulse Axis,eletrônicos,2016-06-10,2418.07
6509,47,39,7,197058.5,2023-04-16,4.95,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
5683,45,40,10,141840.0,2023-04-16,4.95,Sonda Furuno Maré Tidal,eletrônicos,2022-12-23,2757.45
2360,9,58,6,652948.0,2023-04-16,4.95,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2022-07-13,20157.55
4368,43,58,10,1088246.0,2023-04-16,4.95,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2022-07-13,20157.55
2274,34,99,3,321800.0,2023-04-16,4.95,Motor Elétrico Honda Flux Ultra 273HP,propulsão,2021-07-02,21330.89
2121,12,107,10,14377.3,2023-04-16,4.95,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2022-08-09,295.48
2410,44,125,5,17010.0,2023-04-16,4.95,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27
324,15,21,5,43673.0,2023-04-17,4.94,GPS AIS Nautic Thrust,eletrônicos,2022-12-30,1674.22
6830,25,39,4,118531.0,2023-04-17,4.94,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
3819,26,56,13,558854.0,2023-04-17,4.94,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59
2697,44,70,14,456927.2,2023-04-17,4.94,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-11-09,6655.06
2039,11,72,7,662769.4,2023-04-17,4.94,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
5589,49,97,4,514273.0,2023-04-17,4.94,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
8301,44,98,8,603144.55,2023-04-17,4.94,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2022-10-03,15262.93
3427,29,112,3,6543.0,2023-04-17,4.94,Corrente Danforth Tidal,ancoragem,2021-11-16,398.23
7078,26,129,1,3266.0,2023-04-17,4.94,Corrente Delta Boost,ancoragem,2022-07-14,598.62
4733,30,130,15,62161.0,2023-04-17,4.94,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2021-03-22,749.89
5000,27,130,15,59052.95,2023-04-17,4.94,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2021-03-22,749.89
4507,30,138,2,8366.0,2023-04-17,4.94,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2022-02-22,826.61
1272,24,141,9,40884.2,2023-04-17,4.94,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2022-03-17,942.08
9540,31,6,8,94562.0,2023-04-18,4.97,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66
611,45,13,9,66237.8,2023-04-18,4.97,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
2114,24,20,9,277501.0,2023-04-18,4.97,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
6973,16,23,14,148675.95,2023-04-18,4.97,Piloto Automático Furuno Torque Peak,eletrônicos,2022-10-13,2108.74
8579,8,45,9,89133.0,2023-04-18,4.97,GPS Furuno Current,eletrônicos,2023-03-22,1881.33
7744,2,55,6,626926.85,2023-04-18,4.97,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2022-04-14,23326.09
4180,19,58,4,435298.0,2023-04-18,4.97,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2022-07-13,20157.55
5393,42,65,7,178904.0,2023-04-18,4.97,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2022-06-13,5008.66
4043,32,68,7,444866.0,2023-04-18,4.97,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2023-04-18,13467.77
3765,26,70,7,228463.6,2023-04-18,4.97,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-11-09,6655.06
6418,30,74,1,82231.05,2023-04-18,4.97,Motor de Popa Honda Torque 228HP,propulsão,2023-04-05,17160.36
2775,47,79,12,793762.0,2023-04-18,4.97,Motor Diesel Tohatsu Zenith 60HP,propulsão,2021-10-21,11724.63
5798,9,82,3,147156.9,2023-04-18,4.97,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
4700,17,94,14,541986.4,2023-04-18,4.97,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
5778,18,107,8,11501.65,2023-04-18,4.97,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2022-08-09,295.48
2709,24,110,3,7112.65,2023-04-18,4.97,Corrente Bruce Current,ancoragem,2021-08-26,476.03
2440,34,125,11,35551.85,2023-04-18,4.97,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27
5575,13,146,9,4240.8,2023-04-18,4.97,Corrente Delta Vox Ion,ancoragem,2022-05-04,99.02
92,40,2,7,93087.65,2023-04-19,5.05,Transponder Furuno Marlin,eletrônicos,2022-07-06,2577.22
9879,12,21,3,24893.8,2023-04-19,5.05,GPS AIS Nautic Thrust,eletrônicos,2022-12-30,1674.22
4412,33,36,3,64413.8,2023-04-19,5.05,Radar Lowrance Aqua Pulse,eletrônicos,2022-09-26,4221.25
1525,30,37,9,51878.55,2023-04-19,5.05,GPS Lowrance Evo Storm Drift,eletrônicos,2023-03-09,1181.71
7742,49,41,14,140980.0,2023-04-19,5.05,GPS Simrad Flow Pulse,eletrônicos,2023-01-06,2005.71
9183,38,51,1,64159.0,2023-04-19,5.05,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38
1838,34,52,10,137041.0,2023-04-19,5.05,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-01-11,2634.69
4508,33,71,15,1952611.0,2023-04-19,5.05,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-04-04,25647.03
9278,35,101,13,6024.0,2023-04-19,5.05,Cabo de Nylon Delta Vortex,ancoragem,2022-10-18,87.95
7448,48,103,15,26838.0,2023-04-19,5.05,Âncora Delta Swift,ancoragem,2022-09-19,341.7
8239,28,103,5,8946.0,2023-04-19,5.05,Âncora Delta Swift,ancoragem,2022-09-19,341.7
7004,18,107,15,22701.0,2023-04-19,5.05,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2022-08-09,295.48
6058,9,108,13,43492.0,2023-04-19,5.05,Boia de Arqueamento Bruce Titan,ancoragem,2022-06-14,653.47
7754,16,118,9,36894.2,2023-04-19,5.05,Boia de Arqueamento Delta Force Vox,ancoragem,2022-07-12,797.41
8096,43,122,3,3768.65,2023-04-19,5.05,Corrente Danforth Zenith Oceanic Torque,ancoragem,2022-09-14,255.46
9223,26,130,15,62161.0,2023-04-19,5.05,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2021-03-22,749.89
6061,43,133,2,3595.75,2023-04-19,5.05,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
1868,46,16,5,150030.0,2023-04-20,5.05,Sonda Garmin Axis,eletrônicos,2023-01-02,5615.94
4346,5,19,13,213621.0,2023-04-20,5.05,Sonda Lowrance Tidal Storm Vox,eletrônicos,2021-08-30,3163.35
5944,18,22,9,355076.0,2023-04-20,5.05,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
1450,23,24,7,162625.0,2023-04-20,5.05,GPS AIS Orca Marlin Velocity,eletrônicos,2021-04-06,4129.65
432,30,27,1,15685.45,2023-04-20,5.05,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
7803,1,51,13,834067.0,2023-04-20,5.05,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38
2597,3,72,10,996646.0,2023-04-20,5.05,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
765,10,117,12,46774.2,2023-04-20,5.05,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
4314,25,119,11,35814.0,2023-04-20,5.05,Âncora Bruce Aqua,ancoragem,2022-12-08,625.1
560,18,4,10,33819.0,2023-04-21,5.05,Rádio AIS Hydro Tidal Zen,eletrônicos,2022-09-21,654.31
3773,8,48,15,209992.75,2023-04-21,5.05,GPS Furuno Magnum Drift,eletrônicos,2020-12-31,2836.04
3846,3,54,4,486139.0,2023-04-21,5.05,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-08-06,23191.9
7289,49,74,11,952144.0,2023-04-21,5.05,Motor de Popa Honda Torque 228HP,propulsão,2023-04-05,17160.36
1998,23,76,15,2111824.35,2023-04-21,5.05,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06
5793,24,76,5,740991.0,2023-04-21,5.05,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06
7861,5,76,13,1830248.15,2023-04-21,5.05,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06
6970,5,79,8,529175.0,2023-04-21,5.05,Motor Diesel Tohatsu Zenith 60HP,propulsão,2021-10-21,11724.63
8988,11,84,5,217119.0,2023-04-21,5.05,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-04-11,8663.64
734,22,86,7,654662.0,2023-04-21,5.05,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79
4282,28,87,6,381101.05,2023-04-21,5.05,Motor Elétrico Volvo Boost 225HP,propulsão,2021-11-01,11794.37
2771,13,89,15,1121162.45,2023-04-21,5.05,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2022-11-11,14832.32
240,47,91,10,1348860.0,2023-04-21,5.05,Motor Elétrico Tohatsu Zenith Oceanic 113HP,propulsão,2022-03-16,26303.31
9085,26,104,10,37130.0,2023-04-21,5.05,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
3486,33,110,2,4991.0,2023-04-21,5.05,Corrente Bruce Current,ancoragem,2021-08-26,476.03
5985,45,110,6,14224.35,2023-04-21,5.05,Corrente Bruce Current,ancoragem,2021-08-26,476.03
7109,21,114,11,8792.0,2023-04-21,5.05,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
3368,12,120,2,6249.0,2023-04-21,5.05,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2022-10-26,586.85
2082,47,127,12,18592.0,2023-04-21,5.05,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
5284,14,132,10,15630.0,2023-04-21,5.05,Corrente Bruce Nautic Evo,ancoragem,2020-08-20,276.61
1820,1,141,5,23909.0,2023-04-21,5.05,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2022-03-17,942.08
9455,21,141,5,23909.0,2023-04-21,5.05,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2022-03-17,942.08
3385,9,146,3,1413.6,2023-04-21,5.05,Corrente Delta Vox Ion,ancoragem,2022-05-04,99.02
5824,17,27,9,141172.85,2023-04-22,5.05,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
7665,34,27,2,33023.0,2023-04-22,5.05,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
9502,30,30,15,483718.0,2023-04-22,5.05,Transponder AIS Boost,eletrônicos,2020-05-19,5636.75
6254,31,33,1,6380.2,2023-04-22,5.05,Transponder Garmin Drift Vortex Marlin,eletrônicos,2020-09-10,1268.8
9594,44,39,6,168907.15,2023-04-22,5.05,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
7127,15,48,4,55997.75,2023-04-22,5.05,GPS Furuno Magnum Drift,eletrônicos,2020-12-31,2836.04
7816,21,52,6,82225.0,2023-04-22,5.05,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-01-11,2634.69
2128,19,102,10,7904.0,2023-04-22,5.05,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93
8342,7,108,7,22248.05,2023-04-22,5.05,Boia de Arqueamento Bruce Titan,ancoragem,2022-06-14,653.47
6346,39,127,14,21691.0,2023-04-22,5.05,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
8388,14,130,10,41441.0,2023-04-22,5.05,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2021-03-22,749.89
2815,27,137,14,45027.15,2023-04-22,5.05,Âncora Danforth Impulse,ancoragem,2020-06-26,619.79
4443,26,138,11,43713.3,2023-04-22,5.05,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2022-02-22,826.61
5636,27,6,9,101062.9,2023-04-23,5.05,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66
1174,30,28,12,171103.0,2023-04-23,5.05,Piloto Automático AIS Core,eletrônicos,2023-03-14,2723.39
5277,20,28,7,94819.5,2023-04-23,5.05,Piloto Automático AIS Core,eletrônicos,2023-03-14,2723.39
596,23,30,14,451470.0,2023-04-23,5.05,Transponder AIS Boost,eletrônicos,2020-05-19,5636.75
4492,2,34,15,73763.0,2023-04-23,5.05,Transponder AIS Helix Torque,eletrônicos,2022-08-09,960.12
5051,16,35,4,41820.9,2023-04-23,5.05,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
2344,48,41,5,50350.0,2023-04-23,5.05,GPS Simrad Flow Pulse,eletrônicos,2023-01-06,2005.71
4193,26,62,13,1262441.7,2023-04-23,5.05,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
6415,9,84,2,82505.6,2023-04-23,5.05,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-04-11,8663.64
5147,18,94,11,448259.0,2023-04-23,5.05,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
1659,9,107,10,15134.0,2023-04-23,5.05,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2022-08-09,295.48
7222,42,112,3,6215.85,2023-04-23,5.05,Corrente Danforth Tidal,ancoragem,2021-11-16,398.23
7913,35,115,10,8306.0,2023-04-23,5.05,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-01-24,160.69
1215,3,130,15,62161.0,2023-04-23,5.05,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2021-03-22,749.89
970,35,11,4,144928.0,2023-04-24,5.06,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-03-15,6839.44
1545,8,18,3,75731.15,2023-04-24,5.06,Rádio Simrad Axis,eletrônicos,2022-01-25,4834.43
2741,44,22,3,118359.0,2023-04-24,5.06,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
2146,31,31,15,118034.65,2023-04-24,5.06,Transponder Furuno Pulse Axis,eletrônicos,2016-06-10,2418.07
2932,9,41,9,90630.0,2023-04-24,5.06,GPS Simrad Flow Pulse,eletrônicos,2023-01-06,2005.71
4604,42,50,5,56380.0,2023-04-24,5.06,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2020-12-23,2179.61
4601,36,52,11,150745.0,2023-04-24,5.06,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-01-11,2634.69
7396,42,63,13,1728477.5,2023-04-24,5.06,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-29,27618.14
3706,16,79,6,377036.95,2023-04-24,5.06,Motor Diesel Tohatsu Zenith 60HP,propulsão,2021-10-21,11724.63
3588,22,128,2,9301.0,2023-04-24,5.06,Boia de Arqueamento Bruce Marlin Hydra,ancoragem,2022-07-22,853.09
5321,12,129,2,6532.0,2023-04-24,5.06,Corrente Delta Boost,ancoragem,2022-07-14,598.62
3294,45,133,7,12586.55,2023-04-24,5.06,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
6498,25,3,5,45121.0,2023-04-25,5.06,Radar Furuno Pulse Leviathan,eletrônicos,2022-06-21,1753.77
6081,3,4,4,12851.6,2023-04-25,5.06,Rádio AIS Hydro Tidal Zen,eletrônicos,2022-09-21,654.31
8611,37,5,7,165683.0,2023-04-25,5.06,Piloto Automático Furuno Storm,eletrônicos,2022-05-24,4920.79
5547,33,13,8,61977.0,2023-04-25,5.06,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
8566,28,14,3,102061.35,2023-04-25,5.06,Rádio Furuno Zen Swift,eletrônicos,2023-03-24,6767.66
9708,43,52,1,13018.8,2023-04-25,5.06,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-01-11,2634.69
3582,32,61,6,159706.4,2023-04-25,5.06,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
4041,18,62,3,306666.0,2023-04-25,5.06,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
4796,8,62,6,613332.0,2023-04-25,5.06,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
3585,35,67,12,1029469.0,2023-04-25,5.06,Motor de Popa Yamaha Mako 108HP,propulsão,2022-06-17,16720.73
9375,31,76,12,1689460.05,2023-04-25,5.06,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06
2427,33,100,3,298110.95,2023-04-25,5.06,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
7481,43,102,3,2371.2,2023-04-25,5.06,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93
7799,39,110,7,17469.0,2023-04-25,5.06,Corrente Bruce Current,ancoragem,2021-08-26,476.03
3147,42,113,5,20876.25,2023-04-25,5.06,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
665,43,114,13,10391.0,2023-04-25,5.06,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
5830,18,131,10,9636.0,2023-04-25,5.06,Boia de Arqueamento Danforth Core Vortex,ancoragem,2022-08-19,185.47
1665,12,132,6,9378.0,2023-04-25,5.06,Corrente Bruce Nautic Evo,ancoragem,2020-08-20,276.61
4168,2,136,15,29602.0,2023-04-25,5.06,Cabo de Nylon Bruce Flux Hydro,ancoragem,2018-11-01,533.84
5005,8,138,8,31790.8,2023-04-25,5.06,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2022-02-22,826.61
2794,9,139,3,4061.25,2023-04-25,5.06,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89
8945,42,146,6,2976.0,2023-04-25,5.06,Corrente Delta Vox Ion,ancoragem,2022-05-04,99.02
5476,41,6,13,153663.0,2023-04-26,5.06,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66
8448,21,8,10,47349.9,2023-04-26,5.06,GPS AIS Zen,eletrônicos,2023-03-23,947.09
